TSA_NUMBER;LAM_STATION_ID;TSA_NAME;NAME_FI;NAME_SE;NAME_EN;ROAD;ROAD_PART;ROAD_DISTANCE;TSA_LOC_KKJ_Y,TSA_LOC_KKJ_X,TSA_ALTITUDE,REGION_NAME_FI,LOC_ETRS89_LAT,LOC_ETRS89_LON
23405;405;L_vt10_Hämeenlinna;"Tie 10 Hämeenlinna";"Väg 10 Tavastehus";"Road 10 Hämeenlinna";10;29;3190;6773043;3374098;0;Kanta-Häme;61.0464;24.6662
23426;426;L_vt12_Hauho;"Tie 12 Hauho";"Väg 12 Hauho";"Road 12 Hauho";12;213;1449;6785492;3375554;0;Kanta-Häme;61.1585;24.685
23428;428;L_kt54_Loppi;"Tie 54 Loppi";"Väg 54 Loppi";"Road 54 Loppi";54;6;2460;6738758;3358078;0;Kanta-Häme;60.7336;24.3952
23408;408;L_kt54_Hausjärvi;"Tie 54 Hausjärvi";"Väg 54 Hausjärvi";"Road 54 Hausjärvi";54;13;4511;6744066;3389860;0;Kanta-Häme;60.7912;24.9744
23440;440;L_vt3_Lempäälä_Lippo;"Tie 3 Lempäälä";"Väg 3 Lembois";"Road 3 Lempäälä";3;124;3390;6797925;3330397;0;Pirkanmaa;61.2529;23.8363
23401;401;L_vt3_Lempäälä_Sääksjärvi;"Tie 3 Lempäälä, Kulju";"Väg 3 Lembois, Kulju";"Road 3 Lempäälä, Kulju";3;134;5138;6815563;3327705;0;Pirkanmaa;61.4098;23.7699
23449;449;L_vt3_Tre_Sarankulma;"Tie 3 Sarankulma";"Väg 3 Sarankulma";"Road 3 Sarankulma";3;136;1340;6821281;3326770;0;Pirkanmaa;61.4606;23.7471
23460;460;L_vt3_Pirkkala_Huovi;"Tie 3 Pirkkala, Huovi";"Väg 3 Birkala, Huovi";"Road 3 Pirkkala, Huovi";3;137;230;6820705;3320768;0;Pirkanmaa;61.4527;23.6353
23463;463;L_vt3_Pirkkala_Sankila;"Tie 3 Pirkkala, Sankila";"Väg 3 Birkala, Sankila";"Road 3 Pirkkala, Sankila";3;137;1476;6821505;3319869;0;Pirkanmaa;61.4595;23.6177
23462;462;L_vt3_Nokia_Rajasalmi;"Tie 3 Nokia, Rajasalmi";"Väg 3 Nokia, Rajasalmi";"Road 3 Nokia, Rajasalmi";3;138;1660;6823668;3318401;0;Pirkanmaa;61.4782;23.5881
23450;450;L_vt3_Myllypuro;"Tie 3 Myllypuro";"Väg 3 Myllypuro";"Road 3 Myllypuro";3;139;1406;6827894;3317400;0;Pirkanmaa;61.5156;23.5652
23203;203;L_vt3_Hämeenkyrö;"Tie 3 Hämeenkyrö";"Väg 3 Tavastkyro";"Road 3 Hämeenkyrö";3;204;2289;6836146;3310666;0;Pirkanmaa;61.5862;23.4304
23204;204;L_vt3_Ikaalinen;"Tie 3 Ikaalinen";"Väg 3 Ikalis";"Road 3 Ikaalinen";3;214;1530;6873644;3288829;0;Pirkanmaa;61.9105;22.9766
23445;445;L_vt9_Kylmäkoski;"Tie 9 Kylmäkoski";"Väg 9 Kylmäkoski";"Road 9 Kylmäkoski";9;122;7250;6782959;3319616;0;Pirkanmaa;61.1141;23.65
23435;435;L_vt9_Tre_Karkuvuori;"Tie 9 Karkuvuori";"Väg 9 Karkuvuori";"Road 9 Karkuvuori";9;204;2190;6821310;3330092;0;Pirkanmaa;61.4624;23.8093
23451;451;L_vt9_Tre_Aitovuori;"Tie 9 Aitovuori";"Väg 9 Aitovuori";"Road 9 Aitovuori";9;206;4470;6827866;3337371;0;Pirkanmaa;61.5242;23.9399
23404;404;L_vt9_Kangasala_Suinula;"Tie 9 Suinula";"Väg 9 Suinula";"Road 9 Suinula";9;208;1525;6830945;3344107;0;Pirkanmaa;61.5546;24.0637
23448;448;L_vt9_Längelmäki;"Tie 9 Längelmäki, Solttila";"Väg 9 Längelmäki, Solttila";"Road 9 Längelmäki, Solttila";9;214;3028;6849534;3378820;0;Pirkanmaa;61.7338;24.7037
23406;406;L_vt11_Nokia_Linnavuori;"Tie 11 Nokia";"Väg 11 Nokia";"Road 11 Nokia";11;4;3655;6826956;3306797;0;Pirkanmaa;61.502;23.3674
23210;210;L_vt12_Vammala;"Tie 12 Vammala";"Väg 12 Vammala";"Road 12 Vammala";12;118;1600;6807682;3277331;0;Pirkanmaa;61.3137;22.8385
23438;438;L_vt12_Tre_Paasikiventie;"Tie 12 Uittotunneli";"Väg 12 Flottningstunnel";"Road 12 Log floating tunnel";12;127;480;6826798;3324455;0;Pirkanmaa;61.509;23.6986
23452;452;L_vt12_Tre_Onkiniemi;"Tie 12 Tampere, Onkiniemi";"Väg 12 Tammerfors, Onkiniemi";"Road 12 Tampere, Onkiniemi";12;127;2363;6826003;3326074;0;Pirkanmaa;61.5026;23.7297
23453;453;L_vt12_Tre_Mustalahti;"Tie 12 Särkänniemi";"Väg 12 Särkänniemi";"Road 12 Särkänniemi";12;127;3125;6825954;3326667;0;Pirkanmaa;61.5024;23.7408
23454;454;L_vt12_Tre_Tampella;"Tie 12 Tampella";"Väg 12 Tampella";"Road 12 Tampella";12;127;4160;6826358;3327692;0;Pirkanmaa;61.5065;23.7597
23457;457;L_vt12_Tre_Petsamo;"Tie 12 Petsamo";"Väg 12 Petsamo";"Road 12 Petsamo";12;127;5750;6826291;3329134;0;Pirkanmaa;61.5066;23.7868
23439;439;L_vt12_Tre_Teiskontie;"Tie 12 Tampere, Keskussair";"Väg 12 Tampere, Teiskontie";"Road 12 Tampere, Teiskontie";12;201;1050;6825942;3330992;0;Pirkanmaa;61.5042;23.8219
23458;458;L_vt12_Tre_Ruotula;"Tie 12 Ruotula";"Väg 12 Ruotula";"Road 12 Ruotula";12;201;2758;6826868;3332659;0;Pirkanmaa;61.5133;23.8524
23431;431;L_vt12_Kangasala_Suorama;"Tie 12 Suorama";"Väg 12 Suorama";"Road 12 Suorama";12;202;6100;6822676;3338849;0;Pirkanmaa;61.4783;23.9721
23456;456;L_kt65_Tre_Lielahti;"Tie 65 Tampere, Lielahti";"Väg 65 Tammerfors, Lielahti";"Road 65 Tampere, Lielahti";65;1;584;6827166;3323435;0;Pirkanmaa;61.5118;23.6791
23455;455;L_kt65_Tre_Epilänharju;"Tie 65 Tampere, Epilänharju";"Väg 65 Tammerfors, Epilänharju";"Road 65 Tampere, Epilänharju";65;1;2072;6827896;3322083;0;Pirkanmaa;61.5177;23.653
23421;421;L_kt65_Ylöjärvi;"Tie 65 Ylöjärvi";"Väg 65 Ylöjärvi";"Road 65 Ylöjärvi";65;1;6000;6830903;3319764;0;Pirkanmaa;61.5436;23.6066
23409;409;L_kt66_Ruovesi;"Tie 66 Ruovesi";"Väg 66 Ruovesi";"Road 66 Ruovesi";66;9;4500;6881808;3344683;0;Pirkanmaa;62.0106;24.0308
23402;402;L_st130_Jutikkala;"Tie 130 Iittala";"Väg 130 Iittala";"Road 130 Iittala";130;19;3115;6785881;3341706;0;Pirkanmaa;61.1498;24.0568
23433;433;L_st130_Pispantie;"Tie 130 Valkeakoski";"Väg 130 Valkeakoski";"Road 130 Valkeakoski";130;23;2356;6801269;3336959;0;Pirkanmaa;61.2857;23.9554
23422;422;L_st190_Viiala;"Tie 190 Viiala";"Väg 190 Viiala";"Road 190 Viiala";190;2;2050;6796569;3325162;0;Pirkanmaa;61.2385;23.7402
23464;464;L_yt3495_Rautaharkko;"Tie 3495 Rautaharkko";"Väg 3495 Rautaharkko";"Road 3495 Rautaharkko";3495;1;1903;6823075;3328309;0;Pirkanmaa;61.4774;23.7743
23436;436;L_yt13782_Nokia_Rajasalmi;"Tie 3 Nokia, Rajasalmi";"Väg 3 Nokia, Rajasalmi";"Road 3 Nokia, Rajasalmi";13782;1;1944;6823704;3318339;0;Pirkanmaa;61.4785;23.5869
23443;443;L_Tre_Pispalan_valtatie;"Tampere, Pispalan valtatie";"Tammefors, Pispalan valtatie";"Tampere, Pispalan valtatie";99999;0;0;6826485;3324574;0;Pirkanmaa;61.5063;23.7011
23424;424;L_vt4_Renkomäki;"Tie 4 Renkomäki";"Väg 4 Renkomäki";"Road 4 Renkomäki";4;119;3557;6756083;3424765;0;Päijät-Häme;60.9072;25.6104
23461;461;L_vt4_Vierumäki;"Tie 4 Vierumäki";"Väg 4 Vierumäki";"Road 4 Vierumäki";4;205;1657;6777108;3441136;0;Päijät-Häme;61.0986;25.9055
23628;628;L_vt4_Murhamäki;"Tie 4 Heinola, Murhamäki";"Väg 4 Heinola, Murhamäki";"Road 4 Heinola, Murhamäki";4;210;1626;6796854;3450303;0;Päijät-Häme;61.2771;26.0703
23442;442;L_vt4_Heinola_Lusi;"Tie 4 Heinola, Lusi";"Väg 4 Heinola, Lusi";"Road 4 Heinola, Lusi";4;211;5700;6803516;3449167;0;Päijät-Häme;61.3367;26.0473
23623;623;L_vt4_Hartola;"Tie 4 Hartola";"Väg 4 Hartola";"Road 4 Hartola";4;214;5196;6820801;3445842;0;Päijät-Häme;61.4913;25.9801
23407;407;L_vt12_Hollola;"Tie 12 Hollola";"Väg 12 Hollola";"Road 12 Hollola";12;219;4749;6767267;3407260;0;Päijät-Häme;61.0038;25.2825
23446;446;L_vt12_Lahti_Kärpäsen;"Tie 12 Lahti, Kärpäsenmäki";"Väg 12 Lahtis, Kärpäsenmäki";"Road 12 Lahti, Kärpäsenmäki";12;222;3363;6764371;3424104;0;Päijät-Häme;60.9814;25.5949
23447;447;L_vt12_Lahti_Joutjärvi;"Tie 12 Lahti, Joutjärvi";"Väg 12 Lahtis, Joutjärvi";"Road 12 Lahti, Joutjärvi";12;223;3280;6763376;3429680;0;Päijät-Häme;60.9735;25.6983
23430;430;L_vt24_Asikkala;"Tie 24 Asikkala";"Väg 24 Asikkala";"Road 24 Asikkala";24;4;2150;6780446;3426584;0;Päijät-Häme;61.1261;25.6345
23441;441;L_st140_Hollola;"Tie 140 Hollola";"Väg 140 Hollola";"Road 140 Hollola";140;25;1530;6770531;3432390;0;Päijät-Häme;61.0382;25.7458
23521;521;L_vt6_Elimäki;"Tie 6 Elimäki";"Väg 6 Elimä";"Road 6 Elimäki";6;127;610;6740811;3472089;0;Kymenlaakso;60.7763;26.4846
23594;594;L_vt6_Hevossuo;"Tie 6 Hevossuo";"Väg 6 Hevossuo";"Road 6 Hevossuo";6;128;1638;6747807;3475585;0;Kymenlaakso;60.8393;26.5479
23595;595;L_vt6_Puhjo;"Tie 6 Kuusankoski, Puhjo";"Väg 6 Puhjo";"Road 6 Kuusankoski, Puhjo";6;129;2018;6751413;3480137;0;Kymenlaakso;60.8719;26.6313
23596;596;L_vt6_Käyrälampi;"Tie 6 Kouvola, Käyrälampi";"Väg 6 Kouvola, Käyrälampi";"Road 6 Kouvola, Käyrälampi";6;201;2887;6752697;3487014;0;Kymenlaakso;60.8837;26.7578
23529;529;L_vt6_Utti;"Tie 6 Utti";"Väg 6 Uttis";"Road 6 Utti";6;202;2931;6753000;3490353;0;Kymenlaakso;60.8866;26.8192
23592;592;L_vt6_Metso;"Tie 6 Metso";"Väg 6 Metso";"Road 6 Metso";6;203;5891;6755136;3500280;0;Kymenlaakso;60.9059;27.002
23578;578;L_vt7_Ahvenkoski_Itä;"Tie 7 Ahvenkoski2";"Väg 7 Abborrfors2";"Road 7 Ahvenkoski2";7;23;700;6708936;3470499;0;Kymenlaakso;60.4901;26.4603
23575;575;L_vt7_Pyhtää2;"Tie 7 Pyhtää2";"Väg 7 Pyttis2";"Road 7 Pyhtää2";7;24;3091;6708479;3475235;0;Kymenlaakso;60.4864;26.5465
23579;579;L_vt7_Siltakylä2;"Tie 7 Pyhtää, Siltakylä2";"Väg 7 Pyttis, Broby2";"Road 7 Pyhtää, Siltakylä2";7;25;625;6709964;3483775;0;Kymenlaakso;60.5001;26.7017
23580;580;L_vt7_Mokra;"Tie 7 Pyhtää, Mokra";"Väg 7 Pyttis, Mokra";"Road 7 Pyhtää, Mokra";7;27;2160;6710047;3489784;0;Kymenlaakso;60.5011;26.811
23583;583;L_vt7_Petäjäsuo;"Tie 7 Petäjäsuo";"Väg 7 Petäjäsuo";"Road 7 Petäjäsuo";7;27;3982;6709643;3492207;0;Kymenlaakso;60.4975;26.8551
23599;599;L_vt7_Leppäsaari;"Tie 7 Leppäsaari";"Väg 7 Leppäsaari";"Road 7 Leppäsaari";7;28;701;6710028;3493715;7;Kymenlaakso;60.501;26.8826
23574;574;L_vt7_Kyminlinna;"Tie 7 Kyminlinna";"Väg 7 Kyminlinna";"Road 7 Kyminlinna";7;29;230;6710493;3494804;0;Kymenlaakso;60.5052;26.9024
23576;576;L_vt7_Karhula_Länsi;"Tie 7 Kotka, Karhula-Länsi";"Väg 7 Kotka, Karhula-Länsi";"Road 7 Kotka, Karhula-Länsi";7;29;1958;6711520;3496156;0;Kymenlaakso;60.5144;26.9269
23585;585;L_vt7_Karhula;"Tie 7 Kotka, Karhula";"Väg 7 Kotka, Karhula";"Road 7 Kotka, Karhula";7;29;2700;6711940;3496852;0;Kymenlaakso;60.5182;26.9396
23577;577;L_vt7_Otsola_Länsi;"Tie 7 Kotka, Otsola-Länsi";"Väg 7 Kotka, Otsola-Länsi";"Road 7 Kotka, Otsola-Länsi";7;30;605;6712871;3497662;0;Kymenlaakso;60.5266;26.9543
23571;571;L_vt7_Otsola;"Tie 7 Kotka, Otsola";"Väg 7 Kotka, Otsola";"Road 7 Kotka, Otsola";7;30;1120;6713261;3497937;0;Kymenlaakso;60.5301;26.9593
23572;572;L_vt7_Salminlahti;"Tie 7 Salminlahti";"Väg 7 Salminlahti";"Road 7 Salminlahti";7;31;1616;6715549;3499944;0;Kymenlaakso;60.5506;26.9959
23573;573;L_vt7_Summa;"Tie 7 Hamina, Summa";"Väg 7 Fredrikshamn, Summa";"Road 7 Hamina, Summa";7;32;4501;6717641;3504924;0;Kymenlaakso;60.5693;27.0867
23555;555;L_vt7_Tallinmäki;"Tie 7 Hamina, Tallinmäki";"Väg 7 Fredrikshamn, Tallinmäki";"Road 7 Hamina, Tallinmäki";7;35;3670;6719798;3539538;0;Kymenlaakso;60.5868;27.7183
23525;525;L_vt7_Lelu;"Tie 7 Hamina, Lelu";"Väg 7 Fredrikshamn, Lelu";"Road 7 Hamina, Lelu";7;36;6551;6717394;3521153;0;Kymenlaakso;60.5666;27.3826
23551;551;L_vt7_LAM030706;"Tie 7 Virolahti, Harjula";"Väg 7 Vederlax, Harjula";"Road 7 Virolahti, Harjula";7;38;3860;6719798;3539538;0;Kymenlaakso;60.5868;27.7183
23550;550;L_vt7_Vaahterikonsuo;"Tie 7 Virolahti, Vaahterikonsuo";"Väg 7 Vederlax, Vaahterikonsuo";"Road 7 Virolahti, Vaahterikonsuo";7;39;4710;6719798;3539538;0;Kymenlaakso;60.5868;27.7183
23540;540;L_vt7_Virojoki;"Tie 7 Virolahti, Virojoki";"Väg 7 Vederlax, Virojoki";"Road 7 Virolahti, Virojoki";7;41;450;6719813;3539478;0;Kymenlaakso;60.5869;27.7172
23542;542;L_vt7_Turkkisuo;"Tie 7 Virolahti, Turkkisuo";"Väg 7 Vederlax, Turkkisuo";"Road 7 Virolahti, Turkkisuo";7;41;3524;6720623;3542421;0;Kymenlaakso;60.5939;27.7711
23541;541;L_vt7_Mestarmäki;"Tie 7 Virolahti, Mestarmäki";"Väg 7 Vederlax, Mestarmäki";"Road 7 Virolahti, Mestarmäki";7;41;6000;6721329;3544723;0;Kymenlaakso;60.6;27.8132
23581;581;L_vt7_Vaalimaa;"Tie 7 Virolahti, Vaalimaa";"Väg 7 Vederlax, Vaalimaa";"Road 7 Virolahti, Vaalimaa";7;42;2500;6721840;3547668;0;Kymenlaakso;60.6043;27.8671
23598;598;L_vt7_Vaalimaa_rask;"Tie 7 Virolahti, Vaalimaa, raskas";"Väg 7 Vederlax, Vaalimaa";"Road 7 Virolahti, Vaalimaa";7;42;2510;6722062;3547787;0;Kymenlaakso;60.6062;27.8693
23502;502;L_vt12_Iitti;"Tie 12 Iitti";"Väg 12 Itis";"Road 12 Iitti";12;228;1257;6756308;3455559;0;Kymenlaakso;60.9139;26.1777
23590;590;L_vt12_Tillola;"Tie 12 Iitti, Tillola";"Väg 12 Tillola";"Road 12 Iitti, Tillola";12;231;1078;6752409;3469244;0;Kymenlaakso;60.8802;26.4306
23586;586;L_vt15_Kotkansaari;"Tie 15 Kotka, Kotkansaari";"Väg 15 Kotka, Kotkansaari";"Road 15 Kotka, Kotkansaari";15;1;1769;6705946;3495912;0;Kymenlaakso;60.4644;26.9226
23530;530;L_vt15_Juurikorpi;"Tie 15 Juurikorpi";"Väg 15 Juurikorpi";"Road 15 Juurikorpi";15;3;2985;6723793;3495980;0;Kymenlaakso;60.6246;26.9235
23591;591;L_vt15_Kiehuva;"Tie 15 Kouvola, Kiehuva";"Väg 15 Kouvola, Kiehuva";"Road 15 Kouvola, Kiehuva";15;6;5538;6745340;3488642;0;Kymenlaakso;60.8178;26.7882
23527;527;L_vt15_Valkeala;"Tie 15 Valkeala";"Väg 15 Valkeala";"Road 15 Valkeala";15;15;705;6774179;3503503;0;Kymenlaakso;61.0768;27.0617
23503;503;L_vt26_Saaramaa;"Tie 26 Kouvola, Saaramaa";"Väg 26 Kouvola, Saaramaa";"Road 26 Kouvola, Saaramaa";26;8;4792;6748600;3522100;0;Kymenlaakso;60.8466;27.4034
23584;584;L_st170_Pyhtää;"Tie 170 Pyhtää";"Väg 170 Pyttis";"Road 170 Pyhtää";170;25;962;6708732;3482689;0;Kymenlaakso;60.489;26.682
23501;501;L_st170_Siltakylä;"Tie 170 Pyhtää, Siltakylä";"Väg 170 Pyttis, Broby";"Road 170 Pyhtää, Siltakylä";170;26;1491;6709494;3486878;0;Kymenlaakso;60.496;26.7582
23587;587;L_vt6_Somerharju;"Tie 6 Somerharju";"Väg 6 Somerharju";"Road 6 Somerharju";6;207;2047;6756234;3521091;0;Etelä-Karjala;60.9152;27.3856
23522;522;L_vt6_Luumäki;"Tie 6 Luumäki";"Väg 6 Luumäki";"Road 6 Luumäki";6;210;1914;6758467;3535946;0;Etelä-Karjala;60.9341;27.6598
23556;556;L_vt6_Selkäharju;"Tie 6 Selkäharju";"Väg 6 Selkäharju";"Road 6 Selkäharju";6;215;1100;6769265;3557507;0;Etelä-Karjala;61.0285;28.0607
23557;557;L_vt6_Lavola;"Tie 6 Lavola";"Väg 6 Lavola";"Road 6 Lavola";6;216;617;6770245;3561037;0;Etelä-Karjala;61.0368;28.1263
23558;558;L_vt6_Mattila;"Tie 6 Mattila";"Väg 6 Mattila";"Road 6 Mattila";6;216;2568;6770793;3562905;0;Etelä-Karjala;61.0414;28.161
23559;559;L_vt6_Myllymäki;"Tie 6 Myllymäki";"Väg 6 Myllymäki";"Road 6 Myllymäki";6;301;1248;6770999;3564962;0;Etelä-Karjala;61.0429;28.1991
23560;560;L_vt6_Karhuvuori;"Tie 6 Karhuvuori";"Väg 6 Karhuvuori";"Road 6 Karhuvuori";6;302;1989;6771980;3567477;0;Etelä-Karjala;61.0513;28.246
23561;561;L_vt6_Hartikkala;"Tie 6 Hartikkala";"Väg 6 Hartikkala";"Road 6 Hartikkala";6;302;4277;6773200;3569426;0;Etelä-Karjala;61.0619;28.2825
23562;562;L_vt6_Mälkiä;"Tie 6 Mälkiä";"Väg 6 Mälkiä";"Road 6 Mälkiä";6;303;1081;6774334;3570888;0;Etelä-Karjala;61.0718;28.31
23534;534;L_vt6_Muukko;"Tie 6 Muukko";"Väg 6 Muukko";"Road 6 Muukko";6;304;3636;6777754;3575948;0;Etelä-Karjala;61.1016;28.4051
23563;563;L_vt6_Joutseno;"Tie 6 Joutseno";"Väg 6 Joutseno";"Road 6 Joutseno";6;305;2500;6779982;3580767;0;Etelä-Karjala;61.1206;28.4953
23564;564;L_vt6_Vesivalo;"Tie 6 Vesivalo";"Väg 6 Vesivalo";"Road 6 Vesivalo";6;307;3915;6785277;3590545;0;Etelä-Karjala;61.1659;28.6792
23531;531;L_vt6_Vuoksenniska;"Tie 6 Vuoksenniska";"Väg 6 Vuoksenniska";"Road 6 Vuoksenniska";6;311;1070;6793463;3600642;0;Etelä-Karjala;61.2369;28.871
23524;524;L_vt6_Rautjärvi;"Tie 6 Rautjärvi";"Väg 6 Rautjärvi";"Road 6 Rautjärvi";6;318;2733;6812671;3623429;0;Etelä-Karjala;61.4026;29.3076
23533;533;L_vt13_Karhusjärvi;"Tie 13 Karhusjärvi";"Väg 13 Karhusjärvi";"Road 13 Karhusjärvi";13;240;391;6770506;3573957;0;Etelä-Karjala;61.0369;28.3654
23547;547;L_vt13_Nuijamaa_MP5;"Tie 13 Nuijamaa";"Väg 13 Nuijamaa";"Road 13 Nuijamaa";13;241;3443;6764025;3580954;0;Etelä-Karjala;60.9774;28.4921
23582;582;L_vt13_Nuijamaa;"Tie 13 Nuijamaa";"Väg 13 Nuijamaa";"Road 13 Nuijamaa";13;241;5078;6761483;3583369;0;Etelä-Karjala;60.9541;28.5355
23597;597;L_vt13_Nuijamaa_rask;"Tie 13 Nuijamaa, raskaat";"Väg 13 Nuijamaa";"Road 13 Nuijamaa";13;241;5705;6761483;3583369;0;Etelä-Karjala;60.9541;28.5355
23528;528;L_kt62_Ruokolahti;"Tie 62 Ruokolahti";"Väg 62 Ruokolax";"Road 62 Ruokolahti";62;20;2843;6808608;3588566;0;Etelä-Karjala;61.3757;28.6534
23535;535;L_kt62_Imatra_raja1;"Tie 62 Imatra raja 1";"Väg 62 Imatra gränsen 1";"Road 62 Imatra border 1";62;25;3997;6782061;3598161;0;Etelä-Karjala;61.1353;28.8189
23532;532;L_kt62_Imatra_raja2;"Tie 62 Imatra raja 2";"Väg 62 Imatra gränsen 2";"Road 62 Imatra border 2";62;27;71;6781258;3599040;0;Etelä-Karjala;61.1279;28.8348
23593;593;L_st387_Ylämaa;"Tie 387 Ylämaa";"Väg 387 Ylämaa";"Road 387 Ylämaa";387;7;3343;6739938;3554252;0;Etelä-Karjala;60.7658;27.9923
23630;630;L_vt5_Kuortti;"Tie 5 Pertunmaa, Kuortti";"Väg 5 Pertunmaa, Kuortti";"Road 5 Pertunmaa, Kuortti";5;116;6696;6810793;3467131;0;Etelä-Savo;61.4039;26.3815
23602;602;L_vt5_Toivola;"Tie 5 Mäntyharju";"Väg 5 Mäntyharju";"Road 5 Mäntyharju";5;120;79;6818210;3486098;0;Etelä-Savo;61.4716;26.736
23627;627;L_vt5_Nuutilanmäki;"Tie 5 Juva, Nuutilanmäki";"Väg 5 Jockas, Nuutilanmäki";"Road 5 Juva, Nuutilanmäki";5;133;6185;6854502;3531763;0;Etelä-Savo;61.7963;27.5989
23603;603;L_vt5_Joroinen;"Tie 5 Joroinen";"Väg 5 Jorois";"Road 5 Joroinen";5;142;483;6892744;3543873;0;Etelä-Savo;62.1382;27.8379
23631;631;L_vt5_Kuvansi_uusi;"Tie 5 Kuvansi";"Väg 5 Kuvansi";"Road 5 Kuvansi";5;145;1883;6908188;3545093;0;Etelä-Savo;62.2766;27.8652
23622;622;L_vt13_Kangasniemi;"Tie 13 Kangasniemi";"Väg 13 Kangasniemi";"Road 13 Kangasniemi";13;206;480;6887788;3474045;0;Etelä-Savo;62.0953;26.4998
23604;604;L_vt13_Ristiina;"Tie 13 Ristiina";"Väg 13 Kristina";"Road 13 Ristiina";13;223;2830;6827660;3513696;0;Etelä-Savo;61.5565;27.2544
23526;526;L_vt13_Suomenniemi;"Tie 13 Suomenniemi";"Väg 13 Suomenniemi";"Road 13 Suomenniemi";13;230;3106;6801226;3520769;0;Etelä-Savo;61.3189;27.3846
23605;605;L_vt14_Juva1;"Tie 14 Juva";"Väg 14 Jockas";"Road 14 Juva";14;1;1203;6866015;3543347;0;Etelä-Savo;61.8984;27.8213
23632;632;L_vt14_Hevonpäänniemi;"Tie 14 Savonlinna, Hevonpäänniemi";"Väg 13 Nyslott, Hevonpäänniemi";"Road 14 Savonlinna, Hevonpäänniemi";14;14;1866;6862146;3597479;0;Etelä-Savo;61.8537;28.8484
23606;606;L_vt14_Savonlinna;"Tie 14 Savonlinna";"Väg 14Nyslott";"Road 14 Savonlinna";14;16;1750;6864448;3602736;0;Etelä-Savo;61.873;28.9495
23629;629;L_vt23_Siikamäki;"Tie 23 Pieksämäki, Siikamä";"Väg 23 Pieksämäki, Siikamäki";"Road 23 Pieksämäki, Siikamäki";23;314;2634;6909476;3520861;0;Etelä-Savo;62.2903;27.3987
23607;607;L_kt72_Virtasalmi;"Tie 72 Virtasalmi";"Väg 72 Virtasalmi";"Road 72 Virtasalmi";72;13;1100;6891011;3513083;0;Etelä-Savo;62.1249;27.2474
23801;801;L_vt5_Leppävirta;"Tie 5 Leppävirta";"Väg 5 Leppävirta";"Road 5 Leppävirta";5;151;5000;6935156;3535305;0;Pohjois-Savo;62.5196;27.6822
23825;825;L_vt5_Hiltulanlahti;"Tie 5 Hiltulanlahti";"Väg 5 Hiltulanlahti";"Road 5 Hiltulanlahti";5;158;1170;6967474;3530638;0;Pohjois-Savo;62.8099;27.5974
23832;832;L_vt5_Levänen;"Tie 5 Levänen";"Väg 5 Levänen";"Road 5 Levänen";5;159;3490;6974162;3531704;98;Pohjois-Savo;62.8699;27.6195
23828;828;L_vt5_Rahusenlampi;"Tie 5 Rahusenlampi";"Väg 5 Rahusenlampi";"Road 5 Rahusenlampi";5;201;2150;6979519;3534141;0;Pohjois-Savo;62.9177;27.6685
23803;803;L_vt5_Siilinjärvi;"Tie 5 Siilinjärvi";"Väg 5 Siilinjärvi";"Road 5 Siilinjärvi";5;206;3500;7000273;3532866;0;Pohjois-Savo;63.104;27.6475
23826;826;L_vt5_Iisalmi;"Tie 5 Iisalmi";"Väg 5 Idensalmi";"Road 5 Iisalmi";5;217;4750;7051401;3512541;0;Pohjois-Savo;63.5639;27.2489
23821;821;L_vt9_Suonenjoki;"Tie 9 Suonenjoki";"Väg 9 Suonenjoki";"Road 9 Suonenjoki";9;323;4500;6952578;3521477;0;Pohjois-Savo;62.6769;27.4159
23827;827;L_vt9_Jännevirta;"Tie 17 Jännevirta";"Väg 17 Jännevirta";"Road 17 Jännevirta";9;329;3786;6983226;3544965;0;Pohjois-Savo;62.9498;27.8825
23804;804;L_vt9_Tuusniemi;"Tie 9 Tuusniemi";"Väg 9 Tuusniemi";"Road 9 Tuusniemi";9;333;5100;6974745;3567977;0;Pohjois-Savo;62.8701;28.3322
23807;807;L_vt27_Kiuruvesi;"Tie 27 Kiuruvesi";"Väg 27 Idensalmi, Kiuruvesi";"Road 27 Kiuruvesi";27;21;1757;7063713;3472289;0;Pohjois-Savo;63.6735;26.4367
23833;833;L_kt75_Pajukoski;"Tie 75 Pajukoski";"Väg 75 Pajukoski";"Road 75 Pajukoski";75;3;2610;7003815;3541797;0;Pohjois-Savo;63.1349;27.8253
23824;824;L_kt75_Nilsiä;"Tie 75 Nilsiä";"Väg 75 Nilsiä";"Road 75 Nilsiä";75;6;3000;7006285;3553885;0;Pohjois-Savo;63.1554;28.0657
23805;805;L_kt75_Rautavaara;"Tie 75 Rautavaara";"Väg 75 Rautavaara";"Road 75 Rautavaara";75;13;6500;7030621;3578760;0;Pohjois-Savo;63.3691;28.5709
23806;806;L_kt77_Pielavesi;"Tie 77 Pielavesi";"Väg 77 Pielavesi";"Road 77 Pielavesi";77;24;2183;7010232;3485789;0;Pohjois-Savo;63.1945;26.7143
23822;822;L_kt88_Vieremä;"Tie 88 Vieremä";"Väg 88 Vieremä";"Road 88 Vieremä";88;28;6760;7072217;3498927;0;Pohjois-Savo;63.7509;26.9748
23732;732;L_vt6_Kousa;"Tie 6 Kesälahti, Kousa";"Väg 6 Kesälax, Kousa";"Road 6 Kesälahti, Kousa";6;334;6447;6877507;3650833;0;Pohjois-Karjala;61.9741;29.8736
